,bhk,type,area,price,region
67008,3,Apartment,1179,20000000.0,Jogeshwari East
67009,2,Apartment,834,18000000.0,Ville Parle East
67010,3,Apartment,1352,17000000.0,Borivali West
67011,3,Apartment,1342,22500000.0,Ville Parle East
67012,3,Apartment,976,20000000.0,Girgaon
67014,2,Apartment,978,20000000.0,Ville Parle East
67015,3,Apartment,1120,17000000.0,Borivali West
67016,1,Apartment,685,3800000.0,Karanjade
67017,1,Apartment,640,4300000.0,Karanjade
67019,1,Apartment,635,3350000.0,Karanjade
67020,1,Studio Apartment,255,2205000.0,Mira Road East
67038,2,Apartment,951,3665000.0,Ambernath East
67041,1,Apartment,885,2688000.0,Badlapur West
67045,2,Apartment,450,13000000.0,Borivali East
67048,2,Apartment,1050,6000000.0,Kalyan West
67049,2,Apartment,1050,8500000.0,Kalyan West
67062,4,Apartment,3125,50000000.0,Goregaon West
67063,3,Apartment,1550,34900000.0,Andheri West
67067,1,Apartment,675,3000000.0,Badlapur East
67073,2,Apartment,1050,8600000.0,Kalyan West
67074,2,Apartment,1098,4000000.0,Kalyan West
67076,4,Apartment,1920,13500000.0,Kalyan West
67077,2,Apartment,1150,7500000.0,Kalyan West
67078,2,Apartment,1275,12000000.0,Kalyan West
67079,2,Apartment,1038,20000000.0,Matunga
67080,4,Apartment,5893,250000000.0,Napeansea Road
67081,1,Apartment,578,10000000.0,Girgaon
67082,2,Apartment,1105,20000000.0,Ville Parle East
67083,2,Apartment,942,17000000.0,Malad West
67084,2,Apartment,1340,20000000.0,Ville Parle East
67086,3,Apartment,1462,20000000.0,Kurla
67087,2,Apartment,795,17000000.0,Girgaon
67088,3,Apartment,1203,18000000.0,Malad East
67089,2,Apartment,1047,18000000.0,Santacruz East
67090,3,Apartment,1437,15000000.0,Dahisar
67100,1,Apartment,615,2900000.0,Virar
67103,1,Apartment,969,16100000.000000002,Andheri East
67107,3,Apartment,1461,32000000.0,Andheri East
67125,3,Apartment,2800,90000000.0,Worli
67126,4,Apartment,1912,75000000.0,Worli
67135,3,Apartment,1495,8200000.0,Kalyan West
67136,3,Apartment,1495,8500000.0,Kalyan West
67163,2,Apartment,1000,6990000.000000001,Mira Road East
67169,1,Apartment,715,5200000.0,Mira Road East
67181,1,Apartment,950,7800000.0,Mira Road East
67194,1,Apartment,710,4900000.0,Mira Road East
67196,1,Apartment,715,4950000.0,Mira Road East
67225,1,Apartment,530,2644000.0,Dombivali
67233,2,Apartment,1020,8300000.0,Mira Road East
67234,1,Apartment,361,8000000.0,Jogeshwari West
67235,3,Apartment,1091,30000000.0,Jogeshwari West
67236,3,Apartment,1217,36000000.0,Jogeshwari West
67238,2,Apartment,1459,11500000.0,Thane West
67247,2,Apartment,1180,31500000.0,Wadala
67257,2,Apartment,920,17500000.0,Chembur
67258,2,Apartment,1094,15000000.0,Borivali East
67282,3,Apartment,1113,26000000.0,Andheri East
67284,1,Apartment,536,11900000.0,Andheri East
67286,1,Apartment,430,9900000.0,Andheri East
67288,2,Apartment,617,15000000.0,Andheri East
67308,3,Apartment,1540,37000000.0,Andheri West
67309,5,Apartment,3700,129700000.0,Andheri West
67312,4,Apartment,1790,39000000.0,Santacruz East
67317,3,Apartment,1395,22000000.0,Thane West
67324,3,Villa,3200,37500000.0,Thane West
67328,2,Apartment,2800,37500000.0,Thane West
67331,3,Apartment,1400,58500000.0,other
67332,3,Apartment,1700,76000000.0,other
67336,2,Apartment,1180,22000000.0,Borivali East
67342,3,Apartment,950,22000000.0,Kanjurmarg
67343,2,Apartment,973,20500000.0,Kanjurmarg
67345,1,Apartment,530,11000000.0,Chembur
67346,2,Apartment,950,20000000.0,Chembur
67368,1,Apartment,545,3000000.0,Vasai
67373,2,Apartment,915,20000000.0,Dahisar
67379,1,Apartment,450,15000000.0,Mazagaon
67381,2,Apartment,1220,15700000.0,Thane West
67387,1,Apartment,620,2200000.0,Badlapur East
67416,2,Apartment,910,7100000.0,Dombivali
67417,2,Apartment,920,12500000.0,Kharghar
67418,3,Apartment,1500,20800000.0,Kharghar
67419,2,Apartment,1077,8600000.0,Kharghar
67421,1,Apartment,1100,5500000.0,Kharghar
67422,3,Apartment,1507,16600000.0,Kharghar
67423,2,Apartment,920,8500000.0,Kharghar
67424,1,Apartment,600,3600000.0,Kalyan West
67429,3,Apartment,1650,21600000.0,Thane West
67446,1,Apartment,440,3700000.0,Mira Road East
67474,1,Apartment,570,17000000.0,Lower Parel
67475,1,Apartment,410,12000000.0,Parel
67476,1,Apartment,370,8500000.0,Andheri West
67477,2,Apartment,756,22500000.0,Parel
67480,2,Apartment,710,19500000.0,Parel
67481,1,Apartment,510,16399999.999999998,Tardeo
67482,1,Apartment,530,16000000.0,Sewri
67483,2,Apartment,750,23000000.0,Lower Parel
67484,2,Apartment,770,24000000.0,Parel
67485,2,Apartment,950,19600000.0,Parel
67486,1,Apartment,530,14800000.0,Parel
67487,1,Apartment,475,15200000.0,Parel
67488,2,Apartment,1290,31000000.0,Parel
67489,1,Apartment,490,13500000.0,Parel
67490,1,Apartment,476,14300000.0,Tardeo
67491,1,Apartment,475,12800000.0,Borivali West
67492,2,Apartment,1290,32500000.0,Parel
67494,3,Apartment,1495,8300000.0,Kalyan West
67495,3,Apartment,1495,8400000.0,Kalyan West
67503,4,Villa,5600,120000000.0,Thane West
67506,3,Apartment,1760,22500000.0,Thane West
67507,3,Apartment,2016,41500000.0,Thane West
67508,4,Apartment,2480,40000000.0,Thane West
67509,3,Apartment,2100,36000000.0,Thane West
67510,2,Apartment,859,17500000.0,Kanjurmarg
67512,1,Apartment,740,5400000.0,Kalyan West
67513,1,Studio Apartment,311,7200000.0,Borivali West
67514,1,Apartment,685,2500000.0,Badlapur West
67515,2,Apartment,725,8000000.0,Thane West
67516,2,Apartment,1000,9400000.0,Thane West
67517,1,Apartment,490,3300000.0,other
67518,2,Apartment,875,3500000.0,Badlapur West
67519,1,Studio Apartment,444,2575000.0,Bhiwandi
67520,1,Apartment,636,4500000.0,Ulwe
67521,1,Apartment,650,7500000.0,Kurla
67522,3,Apartment,2000,47500000.0,Bandra West
67523,1,Apartment,575,3800000.0,Kalyan West
67524,1,Apartment,430,5200000.0,Malad West
67525,3,Apartment,1750,35000000.0,Mulund West
67527,1,Apartment,675,2500000.0,Ambernath East
67528,2,Apartment,982,22500000.0,Kurla
67529,1,Apartment,340,6500000.0,Ghatkopar West
67530,1,Apartment,150,6500000.0,Lower Parel
67531,2,Apartment,830,2800000.0,Juhu
67532,2,Apartment,1013,24000000.0,Kanjurmarg
67533,2,Apartment,1000,14800000.0,Dahisar
67534,1,Apartment,600,3500000.0,Karanjade
67537,2,Apartment,915,22500000.0,Andheri West
67538,1,Apartment,350,12000000.0,Mahim
67539,2,Apartment,760,9900000.0,Panvel
67540,1,Apartment,603,11500000.0,Borivali East
67541,1,Apartment,650,2800000.0,Panvel
67544,2,Apartment,1100,8000000.0,Ulwe
67546,1,Apartment,600,2800000.0,Badlapur East
67547,1,Apartment,675,6500000.0,Ulwe
67548,2,Apartment,859,23000000.0,Chembur
67549,3,Apartment,1600,31000000.0,Ghatkopar East
67550,2,Apartment,900,15000000.0,Borivali East
67551,2,Apartment,1015,13500000.0,Thane West
67552,2,Apartment,980,10500000.0,Panvel
67553,1,Apartment,420,1400000.0,Badlapur East
67555,1,Apartment,620,2700000.0,Panvel
67557,2,Apartment,870,4800000.0,Badlapur East
67558,2,Apartment,1100,15000000.0,Dahisar
67559,1,Apartment,748,14000000.0,Wadala
67562,2,Apartment,1017,9000000.0,Kharghar
67564,2,Apartment,774,6300000.0,Dombivali
67565,1,Apartment,580,4300000.0,Taloja
67566,3,Apartment,850,20500000.0,Malad East
67567,2,Apartment,578,10000000.0,Dahisar
67569,1,Apartment,650,3500000.0,Panvel
67570,1,Apartment,695,3000000.0,Vasai
67571,1,Apartment,425,8920000.0,Chembur
67572,2,Apartment,970,5000000.0,Taloja
67573,1,Apartment,550,5300000.0,Kalwa
67575,1,Apartment,546,8500000.0,Dahisar
67578,2,Apartment,810,11700000.0,Vikhroli
67579,3,Apartment,1250,23500000.0,Chembur
67580,2,Apartment,850,3700000.0,Naigaon East
67581,3,Apartment,1800,35000000.0,Andheri West
67583,1,Apartment,480,4600000.0,Kharghar
67588,2,Apartment,741,12500000.0,Ghatkopar West
67589,3,Apartment,1208,60000000.0,Vikhroli
67591,2,Apartment,888,2800000.0,Karjat
67593,2,Apartment,860,12500000.0,Goregaon East
67594,1,Apartment,690,2751000.0,Virar
67595,2,Apartment,969,11500000.0,Thane West
67596,2,Apartment,574,6500000.0,Taloja
67597,3,Apartment,2115,52500000.0,Parel
67598,1,Apartment,700,3000000.0,Badlapur West
67599,1,Studio Apartment,365,900000.0,other
67600,1,Apartment,362,900000.0,other
67601,2,Apartment,999,25000000.0,Jogeshwari West
67602,3,Apartment,1510,28500000.0,Bandra West
67603,1,Apartment,860,12500000.0,Thane West
67604,1,Apartment,610,2050000.0,other
67605,1,Apartment,544,1900000.0,other
67606,2,Apartment,858,30000000.0,Santacruz East
67607,2,Apartment,1012,21000000.0,Kanjurmarg
67612,1,Apartment,200,7000000.0,Thane West
67614,3,Apartment,1550,8600000.0,Kharghar
67615,1,Apartment,780,2800000.0,Kharghar
67616,1,Apartment,635,2900000.0,Virar
67618,1,Studio Apartment,275,550000.0,Badlapur West
67619,1,Apartment,650,11000000.0,Mulund East
67620,2,Apartment,715,9300000.0,Kandivali West
67621,2,Apartment,1000,14500000.0,Kurla
67625,1,Apartment,527,11000000.0,other
67626,3,Apartment,2300,85000000.0,Worli
67627,1,Apartment,500,22500000.0,Dadar West
67629,1,Apartment,431,9700000.0,Dahisar
67630,1,Apartment,500,1500000.0,other
67631,2,Apartment,720,9300000.0,Kharghar
67632,2,Apartment,1250,9200000.0,Ulwe
67633,1,Apartment,500,15500000.0,Ville Parle West
67634,1,Apartment,650,4200000.0,Nala Sopara
67635,1,Apartment,690,3100000.0,Ambernath West
67636,1,Apartment,520,8700000.0,Thane West
67640,1,Apartment,500,3450000.0,Taloja
67642,1,Apartment,486,5600000.0,Bhandup West
67644,2,Apartment,484,9500000.0,Powai
67646,1,Studio Apartment,400,5400000.0,Borivali East
67648,2,Apartment,1110,6260000.0,Taloja
67650,2,Apartment,1029,45000000.0,Santacruz West
67651,2,Apartment,865,12100000.0,Borivali West
67656,2,Apartment,967,6200000.0,Dombivali
67658,2,Apartment,910,7790000.000000001,Ulwe
67671,1,Apartment,650,3700000.0,Naigaon East
67673,2,Apartment,1070,20000000.0,Kandivali West
67674,1,Apartment,545,2050000.0,Badlapur West
67676,1,Apartment,700,8500000.0,Ulwe
67678,2,Apartment,1028,17500000.0,Powai
67679,1,Apartment,750,9500000.0,Sanpada
67680,2,Apartment,1045,7900000.0,Kalyan West
67681,1,Apartment,580,3800000.0,Kalyan East
67682,2,Apartment,980,11500000.0,Kharghar
67697,2,Apartment,950,16000000.0,Chembur
67698,3,Apartment,1350,32500000.0,Deonar
67701,4,Apartment,2480,37000000.0,Thane West
67702,2,Apartment,1220,16500000.0,Thane West
67703,1,Apartment,590,2300000.0,Badlapur East
67707,2,Apartment,947,22100000.0,Andheri West
67710,4,Apartment,3675,160000000.0,Andheri West
67713,1,Apartment,700,12000000.0,Vikhroli
67714,2,Apartment,925,17500000.0,Vikhroli
67715,2,Apartment,990,18800000.0,Vikhroli
67716,3,Apartment,1175,22000000.0,Malad West
67721,3,Apartment,1401,12500000.0,Kalyan West
67722,1,Apartment,702,3900000.0,Kalyan West
67723,1,Apartment,590,3700000.0,Kalyan West
67724,1,Apartment,539,8000000.0,Bhandup West
67729,3,Apartment,1780,47000000.0,other
67731,3,Apartment,1109,14500000.0,Thane West
67744,1,Apartment,504,12000000.0,Mulund West
67745,1,Apartment,544,8900000.0,Mulund West
67746,1,Apartment,275,5400000.0,Chembur
67747,1,Apartment,310,5300000.0,Chembur
67750,1,Apartment,695,2150000.0,Boisar
67753,2,Apartment,675,23000000.0,Parel
67754,2,Apartment,990,25000000.0,Parel
67755,2,Apartment,1050,31000000.0,Parel
67771,2,Apartment,1100,17000000.0,Thane West
67847,1,Apartment,660,4100000.0,Ulwe
67849,1,Apartment,670,4600000.0,Ulwe
67854,3,Apartment,1696,26000000.0,Thane West
67855,4,Villa,5600,60000000.0,Thane West
67856,2,Apartment,1232,17500000.0,Thane West
67857,2,Apartment,1232,14000000.0,Thane West
67859,4,Apartment,3360,60000000.0,Thane West
67861,3,Apartment,1520,18500000.0,Thane West
67863,2,Apartment,699,9500000.0,Thane West
67864,2,Apartment,965,8500000.0,Mira Road East
67865,1,Apartment,630,2950000.0,Virar
67866,2,Apartment,980,4000000.0,Virar
67867,1,Apartment,610,2450000.0,Nala Sopara
67868,1,Apartment,600,2399000.0,Nala Sopara
67870,2,Apartment,911,14000000.0,Dahisar
67872,1,Apartment,623,7700000.0,Ghansoli
67874,1,Apartment,531,7950000.0,Mira Road East
67875,1,Apartment,692,2800000.0,Ambernath East
67876,1,Apartment,740,2050000.0,Badlapur West
67877,2,Apartment,1200,16900000.0,Vashi
67878,2,Apartment,900,16800000.0,Malad West
67880,1,Apartment,533,1889999.9999999998,other
67882,3,Apartment,1400,35000000.0,Malad West
67883,1,Apartment,419,2200000.0,Badlapur East
67884,2,Apartment,724,5100000.0,Dombivali
67885,4,Apartment,2300,60500000.0,Malad West
67886,1,Apartment,615,8500000.0,Thane West
67887,2,Apartment,950,6750000.0,Virar
67888,1,Apartment,680,2000000.0,Badlapur East
67890,1,Apartment,650,1600000.0,Badlapur East
67891,1,Apartment,577,3400000.0,Kalyan West
67892,1,Apartment,607,3750000.0,Kalyan West
67894,2,Apartment,675,1950000.0,other
67897,2,Apartment,955,4400000.0,Badlapur East
67898,2,Apartment,960,4400000.0,Badlapur East
67901,2,Apartment,828,8500000.0,Thane West
67903,2,Apartment,838,17500000.0,Andheri East
67906,2,Apartment,631,12800000.0,Mira Road East
67907,1,Apartment,597,3400000.0,Ambernath East
67908,2,Apartment,935,2700000.0,Kharghar
67910,2,Apartment,961,14000000.0,Ghansoli
67912,1,Apartment,625,3500000.0,Bhiwandi
67913,1,Apartment,627,3700000.0,other
67914,2,Apartment,830,5500000.0,Vasai
67915,2,Apartment,800,3600000.0,Ambernath West
67916,1,Apartment,687,3000000.0,Ambernath East
67917,2,Apartment,829,3300000.0,other
67918,3,Apartment,1300,22000000.0,other
67919,1,Apartment,575,5800000.0,Thane West
67920,3,Apartment,1225,13500000.0,Thane West
67921,1,Apartment,390,1450000.0,Neral
67922,1,Apartment,500,1650000.0,Badlapur West
67925,1,Apartment,550,9500000.0,Powai
67926,2,Apartment,1025,12500000.0,Mira Road East
67928,2,Apartment,995,5500000.0,Bhiwandi
67929,1,Apartment,650,7100000.0,Dahisar
67931,1,Apartment,491,3500000.0,Vasai
67932,1,Apartment,630,4500000.0,Vasai
67933,1,Apartment,700,4500000.0,Taloja
67934,4,Apartment,1470,56000000.0,Kandivali East
67936,1,Apartment,450,4999000.0,Dahisar
67938,2,Apartment,550,12500000.0,Ghatkopar East
67939,2,Apartment,600,14000000.0,Ghatkopar East
67940,1,Apartment,494,3200000.0,Taloja
67941,1,Apartment,410,16000000.0,Lower Parel
67942,3,Apartment,1200,13000000.0,Kharghar
67946,1,Apartment,458,1800000.0,Boisar
67947,1,Apartment,750,4200000.0,Karjat
67948,1,Apartment,525,975000.0,other
67949,2,Apartment,1000,8500000.0,Kalyan West
67950,1,Apartment,660,2250000.0,other
67952,2,Apartment,1150,26500000.0,Malad East
67954,1,Apartment,350,2400000.0,Virar
67955,1,Apartment,575,4000000.0,Naigaon East
67956,1,Apartment,480,2400000.0,other
67957,1,Apartment,625,1900000.0,Bhiwandi
67958,1,Apartment,353,5100000.0,Bhandup West
67959,1,Apartment,500,4000000.0,Kalyan West
67962,1,Apartment,560,2300000.0,Ambernath East
67963,2,Apartment,820,5800000.0,Dombivali
67964,1,Apartment,246,3000000.0,Goregaon East
67976,2,Apartment,965,8500000.0,Kharghar
67977,2,Apartment,781,23500000.0,Borivali East
67978,2,Apartment,854,3200000.0,other
67982,3,Apartment,1098,80000000.0,Dadar West
67983,4,Apartment,2594,120000000.0,Dadar West
67985,3,Apartment,835,60000000.0,Dadar West
67987,3,Apartment,1262,60000000.0,Ville Parle West
67989,2,Apartment,845,25000000.0,Girgaon
67990,3,Apartment,1471,75000000.0,Mahim
67991,1,Apartment,450,15000000.0,Girgaon
67992,1,Apartment,900,18000000.0,Bhayandar East
67997,2,Apartment,952,15300000.0,Kanjurmarg
68000,2,Apartment,900,18000000.0,Borivali West
68002,2,Apartment,1130,18500000.0,Thane West
68007,3,Apartment,1453,41500000.0,Andheri West
68009,2,Apartment,1042,28000000.0,Andheri West
68013,2,Apartment,1042,32500000.0,Andheri West
68016,3,Apartment,1453,46000000.0,Andheri West
68030,4,Apartment,1587,23500000.0,Kharghar
68041,1,Apartment,695,5500000.0,Ulwe
68042,2,Apartment,720,5300000.0,Ulwe
68043,1,Apartment,690,5550000.0,Ulwe
68044,2,Apartment,1150,7800000.0,Ulwe
68046,1,Apartment,670,4100000.0,Ulwe
68047,3,Apartment,1400,9500000.0,Ulwe
68048,2,Apartment,1165,8500000.0,Ulwe
68050,1,Apartment,705,4800000.0,Ulwe
68052,1,Apartment,650,4400000.0,Ulwe
68053,1,Apartment,730,5400000.0,Ulwe
68056,4,Apartment,1130,8900000.0,Ulwe
68057,1,Apartment,685,5200000.0,Ulwe
68059,2,Apartment,1170,10000000.0,Ulwe
68064,1,Apartment,730,5800000.0,Ulwe
68067,2,Apartment,1120,8800000.0,Ulwe
68068,2,Apartment,1135,8600000.0,Ulwe
68069,1,Apartment,670,4000000.0,Ulwe
68070,1,Apartment,670,4200000.0,Ulwe
68071,1,Apartment,670,4800000.0,Ulwe
68074,1,Apartment,700,6400000.0,Ulwe
68076,2,Apartment,1130,9100000.0,Ulwe
68077,1,Apartment,725,6200000.0,Ulwe
68079,1,Apartment,735,6200000.0,Ulwe
68080,1,Apartment,659,5000000.0,Ulwe
68081,1,Apartment,690,5800000.0,Ulwe
68083,2,Apartment,1130,8800000.0,Ulwe
68084,2,Apartment,1140,10000000.0,Ulwe
68087,2,Apartment,1220,11000000.0,Ulwe
68088,1,Apartment,685,4800000.0,Ulwe
68092,2,Apartment,1130,9300000.0,Ulwe
68095,2,Apartment,1000,6700000.0,Ulwe
68098,1,Apartment,680,5000000.0,Ulwe
68101,2,Apartment,1160,9300000.0,Ulwe
68102,2,Apartment,1300,8600000.0,Ulwe
68103,1,Apartment,675,5000000.0,Ulwe
68104,2,Apartment,1130,8400000.0,Ulwe
68106,2,Apartment,1050,7100000.0,Ulwe
68108,1,Apartment,675,4800000.0,Ulwe
68109,2,Apartment,1010,7100000.0,Ulwe
68111,2,Apartment,1160,10500000.0,Ulwe
68112,1,Apartment,750,5900000.0,Ulwe
68113,2,Apartment,1280,11299999.999999998,Ulwe
68115,3,Apartment,1850,16000000.0,Ulwe
68119,2,Apartment,975,6700000.0,Ulwe
68120,2,Apartment,1200,9800000.0,Ulwe
68128,2,Apartment,1040,17500000.0,Andheri East
68129,2,Apartment,1235,10000000.0,Thane West
68130,1,Apartment,622,10000000.0,Dadar West
68132,4,Apartment,2080,50000000.0,Byculla
68133,3,Apartment,1816,45000000.0,Bandra Kurla Complex
68134,2,Apartment,960,15000000.0,Borivali West
68136,2,Apartment,1059,20000000.0,Matunga
68137,8,Apartment,6650,300000000.0,Napeansea Road
68141,3,Apartment,1667,15000000.0,Thane West
68142,5,Apartment,9000,300000000.0,Bandra Kurla Complex
68143,3,Apartment,3009,30000000.0,other
68145,4,Apartment,1944,30000000.0,Chembur
68147,3,Apartment,1320,40000000.0,other
68148,5,Apartment,8500,300000000.0,Bandra West
68150,3,Apartment,1605,45000000.0,Bandra East
68165,1,Apartment,639,3000000.0,Ambernath East
68169,3,Apartment,1150,31000000.0,Mulund West
68170,2,Apartment,900,16500000.0,Bhandup West
68171,3,Apartment,1100,25000000.0,Kanjurmarg
68173,2,Apartment,1200,9500000.0,other
68174,1,Apartment,425,20000000.0,Bandra West
68175,2,Apartment,981,4200000.0,Badlapur East
68176,1,Apartment,650,7500000.0,Belapur
68177,2,Apartment,900,16900000.0,Powai
68179,1,Apartment,499,4750000.0,Thane West
68180,1,Apartment,385,7500000.0,Ghatkopar West
68181,1,Apartment,639,3500000.0,Dombivali
68182,1,Apartment,585,5950000.0,Thane West
68183,1,Apartment,450,8500000.0,Kandivali East
68184,2,Apartment,925,2300000.0,Kalyan East
68185,2,Apartment,1120,7400000.0,Ulwe
68187,2,Apartment,1050,7200000.0,Ulwe
68188,3,Apartment,1560,14700000.0,Ulwe
68190,2,Apartment,1360,11500000.0,Ulwe
68193,1,Apartment,668,10000000.0,Wadala
68194,3,Apartment,1354,18000000.0,Borivali West
68195,2,Apartment,887,17000000.0,Andheri West
68196,2,Apartment,1040,22500000.0,Byculla
68200,2,Apartment,1375,15000000.0,Borivali West
68203,2,Apartment,1093,25000000.0,Sewri
68204,9,Apartment,6000,300000000.0,other
68205,3,Apartment,1300,12000000.0,Thane West
68206,3,Apartment,1246,25000000.0,Powai
68207,3,Apartment,1153,18000000.0,Borivali East
68208,3,Apartment,1653,23000000.0,Chembur
68209,2,Apartment,1365,17500000.0,Chembur
68210,3,Apartment,1627,40000000.0,Dadar East
68211,3,Apartment,1290,30000000.0,Santacruz West
68213,2,Apartment,1449,30000000.0,Worli
68214,3,Apartment,2241,50000000.0,Worli
68215,4,Apartment,2700,55000000.0,Worli
68216,3,Apartment,821,30000000.0,Khar
68217,3,Apartment,1691,30000000.0,Andheri East
68218,3,Apartment,1541,30000000.0,Chembur
68219,3,Apartment,1648,37500000.0,Lower Parel
68220,4,Apartment,1751,30000000.0,Chembur
68221,5,Apartment,2355,40000000.0,Mulund West
68222,4,Apartment,2811,45000000.0,Thane West
68225,3,Apartment,1773,30000000.0,Wadala
68226,4,Apartment,2366,40000000.0,Andheri East
68227,5,Apartment,2797,45000000.0,Andheri East
68228,3,Apartment,1686,50000000.0,Lower Parel
68231,4,Apartment,2067,30000000.0,Andheri East
68232,4,Apartment,2811,40000000.0,Thane West
